phase,segment,combo,bin_key,n_horses,tansho_n,tansho_hit_rate,tansho_roi_raw,tansho_roi_corr,fukusho_n,fukusho_hit_rate,fukusho_roi_raw,fukusho_roi_corr,combo_clb,combo_mean_roi
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|4|14.0,62,62,1.61,46.29,20.2,62,22.58,101.45,85.91,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|2|1.0,120,120,15.0,79.67,90.54,120,37.5,89.08,85.62,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|3|11.0,77,77,7.79,180.78,87.29,77,27.27,86.1,85.47,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|3|4.0,58,58,13.79,112.76,101.4,58,32.76,96.03,85.01,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|3|13.0,72,72,6.94,63.89,90.14,72,25.0,76.67,84.34,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|2|6.0,85,85,11.76,160.0,91.93,85,29.41,114.82,83.52,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|3|4.0,94,94,9.57,97.98,80.9,94,30.85,90.85,82.99,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|2|11.0,57,57,8.77,77.72,81.23,57,28.07,60.53,82.93,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|4|7.0,53,53,5.66,120.19,69.02,53,24.53,103.96,81.37,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|3|5.0,77,77,15.58,154.03,140.02,77,29.87,77.66,81.23,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|3|5.0,54,54,3.7,81.48,39.33,54,25.93,67.96,80.73,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|4|12.0,68,68,8.82,92.94,110.08,68,23.53,87.65,79.48,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|2|2.0,102,102,8.82,135.29,59.01,102,30.39,78.04,78.71,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|2|2.0,94,94,8.51,73.83,60.45,94,29.79,80.64,76.15,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|2|5.0,76,76,10.53,49.08,98.82,76,26.32,69.34,75.1,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|1|2.0,56,56,17.86,77.68,153.55,56,26.79,60.36,74.2,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|3|12.0,66,66,6.06,119.55,90.63,66,19.7,104.09,74.0,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|3|10.0,51,51,11.76,56.27,108.15,51,27.45,84.71,73.28,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|2|3.0,97,97,10.31,98.66,88.15,97,25.77,75.36,72.91,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|1|1.0,91,91,10.99,72.97,83.27,91,26.37,92.42,72.18,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|2|7.0,69,69,11.59,162.32,122.86,69,23.19,78.26,72.13,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|4|13.0,73,73,6.85,75.07,99.89,73,19.18,92.47,71.78,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|4|12.0,65,65,9.23,78.77,117.56,65,20.0,69.85,71.61,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,短距離|2|6.0,55,55,5.45,54.36,54.59,55,23.64,100.91,70.74,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|2|9.0,51,51,11.76,92.75,108.94,51,23.53,60.2,69.47,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|3|6.0,73,73,10.96,90.0,109.59,73,23.29,67.67,69.4,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|2|1.0,74,74,14.86,100.27,105.08,74,27.03,74.46,67.85,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|2|8.0,56,56,10.71,86.25,79.65,56,25.0,64.29,67.1,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|2|7.0,74,74,9.46,112.84,71.75,74,25.68,105.54,66.14,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|3|7.0,84,84,9.52,79.29,100.03,84,22.62,82.14,65.56,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|3|9.0,62,62,4.84,20.81,42.31,62,22.58,87.9,64.72,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|3|14.0,66,66,6.06,63.48,70.19,66,18.18,53.79,62.55,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|2|4.0,80,80,12.5,100.88,122.35,80,21.25,73.38,62.47,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|4|10.0,61,61,4.92,37.87,76.61,61,18.03,84.43,61.41,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|2|10.0,50,50,8.0,45.0,86.43,50,18.0,59.2,61.32,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|4|9.0,64,64,1.56,36.72,20.52,64,18.75,51.41,60.71,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|3|13.0,60,60,6.67,37.67,65.25,60,20.0,61.67,60.54,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|3|8.0,78,78,5.13,67.56,54.53,78,20.51,84.1,60.18,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|2|10.0,55,55,1.82,37.64,16.79,55,18.18,55.27,59.6,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|3|3.0,71,71,2.82,9.01,22.08,71,22.54,39.72,59.01,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|2|5.0,76,76,7.89,71.18,68.06,76,19.74,66.05,58.8,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|1|2.0,52,52,5.77,24.62,34.96,52,23.08,44.81,58.29,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|3|6.0,59,59,5.08,24.24,45.73,59,22.03,80.0,58.29,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|3|8.0,69,69,7.25,67.1,61.39,69,20.29,49.86,57.51,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|3|9.0,71,71,7.04,22.25,77.54,71,18.31,52.82,57.19,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|2|4.0,82,82,6.1,75.85,50.15,82,20.73,59.27,56.83,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|3|2.0,70,70,4.29,35.29,33.86,70,21.43,54.14,56.36,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|4|14.0,58,58,3.45,15.52,47.31,58,15.52,53.62,55.95,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|3|10.0,78,78,8.97,62.56,97.61,78,17.95,67.31,53.79,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|4|15.0,57,57,1.75,27.89,27.61,57,14.04,48.77,53.5,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|4|16.0,50,50,2.0,27.6,41.68,50,12.0,67.2,52.42,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|3|15.0,50,50,4.0,32.2,57.57,50,14.0,58.8,50.97,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,マイル|4|10.0,50,50,6.0,59.2,70.69,50,16.0,45.8,50.41,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,短距離|2|5.0,54,54,7.41,75.0,71.27,54,16.67,59.26,49.33,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|4|8.0,63,63,1.59,9.68,27.14,63,11.11,39.37,40.34,81.86,88.73
3,SURFACE_2_ダ_OP重賞,kyori_kubun+kyakushitsu+pace_shisu_juni,中距離|2|9.0,60,60,5.0,92.83,53.32,60,10.0,34.67,34.12,81.86,88.73
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|4.0|3.0,56,56,17.86,127.14,116.09,56,48.21,104.64,114.34,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,2|3.0|1.0,54,54,25.93,283.15,182.84,54,44.44,123.15,112.28,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,5|3.0|3.0,54,54,14.81,59.63,93.32,54,48.15,108.52,111.16,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,3|4.0|2.0,53,53,20.75,82.64,138.22,53,43.4,113.02,109.61,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,5|4.0|2.0,52,52,11.54,81.15,101.26,52,40.38,115.38,101.16,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,1|3.0|3.0,54,54,9.26,82.04,104.1,54,33.33,116.85,100.78,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,3|4.0|3.0,53,53,15.09,274.34,142.97,53,33.96,115.47,97.37,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|5.0|3.0,60,60,6.67,59.33,54.46,60,36.67,119.5,96.89,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,6|2.0|1.0,88,88,22.73,125.8,120.89,88,45.45,83.3,95.17,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,5|2.0|2.0,85,85,11.76,54.24,67.52,85,45.88,112.47,95.01,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,5|3.0|2.0,69,69,18.84,129.57,123.1,69,42.03,89.13,94.92,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|6.0|6.0,52,52,7.69,69.04,48.07,52,42.31,99.62,93.87,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,2|9.0|8.0,50,50,4.0,24.2,39.36,50,34.0,106.6,93.04,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,3|1.0|1.0,142,142,19.01,89.23,90.61,142,43.66,93.1,92.72,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,3|3.0|2.0,60,60,11.67,36.33,66.6,60,40.0,118.67,92.45,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,3|5.0|4.0,51,51,17.65,132.35,118.35,51,39.22,96.86,92.01,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,6|1.0|1.0,139,139,24.46,92.88,110.89,139,47.48,95.61,91.89,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|3.0|3.0,62,62,16.13,90.65,94.14,62,41.94,80.97,91.69,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,1|2.0|1.0,88,88,10.23,125.68,91.15,88,31.82,93.07,91.56,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,8|1.0|1.0,117,117,23.08,101.71,113.19,117,45.3,92.39,90.51,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|1.0|2.0,70,70,11.43,43.71,54.81,70,42.86,72.43,90.51,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,6|5.0|3.0,51,51,9.8,88.43,90.18,51,33.33,82.94,90.19,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,7|2.0|1.0,87,87,17.24,92.07,92.4,87,42.53,101.15,90.13,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,7|4.0|3.0,51,51,15.69,87.84,97.99,51,39.22,88.82,89.96,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,6|2.0|3.0,66,66,21.21,132.42,134.31,66,39.39,96.82,88.46,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|1.0|1.0,151,151,19.87,98.01,78.89,151,45.7,87.15,88.36,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,2|1.0|1.0,109,109,24.77,117.52,109.78,109,41.28,80.92,88.34,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,1|1.0|2.0,56,56,14.29,89.29,82.38,56,37.5,116.25,87.96,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,1|1.0|1.0,145,145,10.34,96.76,80.04,145,31.03,93.24,87.87,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,7|1.0|1.0,143,143,22.38,120.07,97.67,143,47.55,92.38,86.88,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,6|3.0|2.0,54,54,9.26,59.26,59.4,54,38.89,75.56,86.75,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,8|2.0|2.0,69,69,15.94,58.12,84.69,69,40.58,82.75,86.5,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|2.0|2.0,72,72,16.67,113.47,104.52,72,37.5,95.97,86.41,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,2|1.0|2.0,72,72,13.89,64.86,64.26,72,38.89,85.83,86.0,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|3.0|1.0,70,70,18.57,70.57,112.92,70,35.71,84.29,85.1,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,5|1.0|1.0,146,146,17.12,54.11,80.43,146,42.47,96.44,84.91,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,2|2.0|1.0,71,71,15.49,193.8,114.62,71,33.8,85.49,84.9,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|3.0|2.0,64,64,23.44,135.94,116.55,64,40.62,81.41,84.49,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,3|1.0|2.0,82,82,9.76,37.44,51.27,82,37.8,75.37,83.07,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,8|2.0|1.0,70,70,7.14,32.29,39.72,70,37.14,91.86,82.11,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,3|3.0|5.0,53,53,15.09,49.62,75.78,53,39.62,74.72,81.83,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,6|1.0|3.0,61,61,4.92,11.8,22.28,61,42.62,90.98,81.67,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|2.0|3.0,65,65,16.92,55.85,92.6,65,36.92,61.08,81.29,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|5.0|5.0,50,50,14.0,85.8,104.07,50,32.0,105.8,81.0,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,1|3.0|1.0,64,64,10.94,86.25,102.17,64,28.12,83.75,80.65,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,5|1.0|2.0,74,74,9.46,37.03,49.86,74,39.19,99.73,79.93,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,5|2.0|1.0,94,94,17.02,97.55,90.9,94,37.23,73.72,79.45,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,3|2.0|2.0,67,67,19.4,236.57,111.92,67,37.31,115.07,79.07,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,1|2.0|2.0,74,74,4.05,34.32,40.6,74,28.38,100.41,78.91,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,6|3.0|3.0,62,62,12.9,37.26,77.58,62,35.48,77.26,77.85,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,5|4.0|1.0,53,53,16.98,116.98,124.6,53,32.08,85.85,77.41,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,2|3.0|3.0,53,53,11.32,113.4,78.63,53,32.08,90.94,77.33,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,2|5.0|2.0,50,50,8.0,57.6,53.55,50,30.0,116.2,77.17,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,7|3.0|3.0,78,78,12.82,91.28,81.3,78,34.62,70.38,77.04,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,3|2.0|1.0,87,87,17.24,76.21,85.87,87,36.78,78.85,76.94,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,8|1.0|2.0,60,60,13.33,48.17,68.38,60,38.33,71.33,75.84,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,1|3.0|2.0,73,73,12.33,111.78,111.94,73,27.4,70.55,75.45,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,2|3.0|4.0,61,61,13.11,76.23,71.26,61,36.07,88.85,75.42,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|3.0|4.0,58,58,20.69,94.14,106.05,58,37.93,69.14,75.1,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,6|4.0|4.0,57,57,14.04,119.65,93.61,57,31.58,81.93,74.44,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,5|4.0|4.0,54,54,9.26,32.41,71.93,54,29.63,71.48,73.74,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,2|5.0|4.0,53,53,15.09,61.13,109.54,53,30.19,85.09,72.95,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|2.0|1.0,87,87,16.09,94.6,86.55,87,34.48,70.0,72.78,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,5|3.0|1.0,81,81,17.28,60.49,109.89,81,33.33,63.95,72.7,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,7|1.0|2.0,62,62,12.9,94.35,70.02,62,33.87,79.19,71.94,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,6|3.0|4.0,50,50,10.0,34.2,49.93,50,38.0,60.4,71.94,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,6|4.0|3.0,53,53,13.21,228.49,83.08,53,32.08,98.49,71.69,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,2|2.0|2.0,66,66,13.64,48.33,73.31,66,31.82,66.21,71.01,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,2|10.0|10.0,57,57,10.53,115.79,106.63,57,24.56,66.67,70.89,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,6|3.0|1.0,72,72,9.72,56.25,55.63,72,33.33,76.94,70.28,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,6|1.0|2.0,108,108,11.11,50.0,59.23,108,33.33,74.54,70.14,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,7|4.0|5.0,54,54,12.96,46.85,81.27,54,31.48,90.37,70.03,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|5.0|4.0,57,57,7.02,32.46,41.41,57,29.82,77.19,69.45,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,1|8.0|8.0,50,50,4.0,48.2,47.43,50,24.0,63.4,69.43,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,7|2.0|2.0,81,81,13.58,65.31,94.53,81,29.63,93.7,69.41,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,3|7.0|7.0,53,53,9.43,87.17,80.66,53,26.42,92.83,68.52,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|4.0|4.0,65,65,9.23,41.85,61.01,65,29.23,65.54,67.97,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,3|3.0|4.0,55,55,14.55,135.45,93.73,55,27.27,91.82,67.53,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,6|4.0|2.0,55,55,9.09,143.64,62.51,55,29.09,88.73,67.36,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,1|7.0|7.0,56,56,8.93,132.68,94.01,56,23.21,68.75,65.94,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,7|1.0|3.0,56,56,12.5,34.29,69.96,56,32.14,54.29,64.92,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|1.0|3.0,53,53,11.32,59.43,65.53,53,30.19,59.25,64.62,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,7|3.0|2.0,54,54,18.52,86.3,116.96,54,27.78,67.22,64.11,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,5|2.0|3.0,63,63,12.7,178.41,85.42,63,26.98,77.94,64.11,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,6|2.0|2.0,79,79,16.46,62.03,76.82,79,31.65,50.63,61.65,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,3|1.0|3.0,53,53,9.43,48.49,48.4,53,28.3,59.25,61.52,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,5|2.0|4.0,53,53,11.32,37.36,61.1,53,30.19,52.83,60.43,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,5|3.0|4.0,51,51,5.88,16.27,35.08,51,27.45,57.25,58.71,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,3|5.0|5.0,64,64,10.94,76.88,87.74,64,21.88,45.78,55.26,82.85,89.08
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,2|3.0|2.0,60,60,11.67,62.17,65.62,60,21.67,43.83,50.2,82.85,89.08
